Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
8681-ICONS,Male,20,Yes,1,Sacramento,95822,38.512569,-121.495184,5,29,,Yes,24.64,No,No,,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.65,654.85,0.0,0,714.56,1369.41,Stayed,,
8746-BFOAJ,Male,79,No,0,Garden Grove,92845,33.782955,-118.026456,0,21,,Yes,23.23,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.5,429.55,0.0,0,487.83,917.38,Stayed,,
0048-PIHNL,Female,48,Yes,0,Los Angeles,90058,34.001617,-118.222274,5,49,Offer B,Yes,49.58,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.45,900.9,0.0,0,2429.42,3330.32,Stayed,,
5161-XEUVX,Male,23,Yes,0,Lynwood,90262,33.923573,-118.200669,8,37,Offer C,Yes,13.13,Yes,Yes,Fiber Optic,58.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,94.3,3460.95,0.0,0,485.81,3946.76,Stayed,,
7217-JYHOQ,Male,30,Yes,2,Burbank,91505,34.174215,-118.345928,6,24,,Yes,44.57,No,Yes,Cable,26.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.3,1706.45,0.0,0,1069.68,2776.13,Stayed,,
1980-KXVPM,Female,68,No,0,El Centro,92243,32.770393,-115.60915,0,3,,Yes,23.82,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.05,256.25,0.0,0,71.46,327.71,Churned,Competitor,Competitor had better devices
3597-YASZG,Female,73,Yes,0,Tustin,92782,33.738543,-117.785046,3,70,Offer A,Yes,39.34,Yes,Yes,Fiber Optic,13.0,No,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.45,7349.35,0.0,0,2753.8,10103.15,Stayed,,
1084-MNSMJ,Female,63,Yes,0,El Dorado,95623,38.63153,-120.842609,10,51,Offer B,Yes,33.93,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.5,4421.95,0.0,0,1730.43,6152.38,Stayed,,
0269-XFESX,Male,22,Yes,3,San Francisco,94133,37.802071,-122.411004,1,23,,Yes,48.02,Yes,No,,,,,,,,,,,One Year,No,Credit Card,24.35,538.5,0.0,0,1104.46,1642.96,Stayed,,
3283-WCWXT,Male,58,Yes,3,Los Angeles,90027,34.127194,-118.295647,8,6,Offer E,Yes,31.73,Yes,No,,,,,,,,,,,Two Year,No,Mailed Check,25.4,153.3,0.0,0,190.38,343.68,Stayed,,
2143-LJULT,Female,55,Yes,0,Fresno,93650,36.841655,-119.797113,1,67,,Yes,35.34,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,25.25,1733.15,0.0,0,2367.78,4100.93,Stayed,,
5115-GZDEL,Male,20,No,3,Chula Vista,91911,32.607964,-117.059459,0,72,,No,,,Yes,Cable,71.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,67.2,4671.7,0.0,0,0.0,4671.7,Stayed,,
3082-YVEKW,Female,62,Yes,2,Yucca Valley,92284,34.159534,-116.425984,10,23,,Yes,33.02,Yes,Yes,DSL,12.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,77.15,1759.4,0.0,0,759.46,2518.86,Stayed,,
7239-HZZCX,Male,21,No,0,Lancaster,93535,34.712708,-117.889656,0,1,,Yes,29.33,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,29.33,49.08,Churned,Competitor,Competitor made better offer
2995-UPRYS,Female,74,Yes,0,Long Beach,90802,33.752524,-118.210737,1,40,,Yes,19.76,No,Yes,Fiber Optic,22.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.2,4062.2,0.0,0,790.4,4852.6,Churned,Other,Moved
3898-GUYTS,Female,71,No,0,Ravendale,96123,40.845738,-120.322219,0,45,,Yes,12.67,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,97.05,4385.05,0.0,0,570.15,4955.2,Stayed,,
8612-GXIDD,Male,55,Yes,3,San Bernardino,92404,34.183286,-117.221722,8,12,Offer D,Yes,44.12,Yes,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25.4,313.0,0.0,0,529.44,842.44,Stayed,,
9154-QDGTH,Male,20,Yes,2,Kettleman City,93239,35.996923,-120.000951,0,43,,Yes,22.83,Yes,Yes,Fiber Optic,47.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.3,4451.85,0.0,0,981.69,5433.54,Stayed,,
6953-PBDIN,Male,50,Yes,0,Fort Bidwell,96112,41.932207,-120.135941,4,70,Offer A,Yes,38.58,Yes,Yes,DSL,25.0,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,72.95,5265.55,0.0,60,2700.6,8026.15,Stayed,,
6615-NGGZJ,Male,56,No,0,Buellton,93427,34.631362,-120.238218,0,14,,Yes,36.97,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55,1415.55,0.0,0,517.58,1933.13,Churned,Dissatisfaction,Service dissatisfaction
3043-TYBNO,Male,43,No,0,Kneeland,95549,40.664483,-123.865325,0,3,,Yes,22.49,No,Yes,DSL,11.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,60.65,196.9,0.0,0,67.47,264.37,Joined,,
6199-IWKGC,Female,71,Yes,0,Benton,93512,37.653947,-118.231443,5,46,,Yes,21.46,Yes,Yes,Fiber Optic,15.0,No,No,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,100.25,4753.85,0.0,0,987.16,5741.01,Stayed,,
7128-GGCNO,Male,38,No,0,Laguna Hills,92653,33.606899,-117.717854,0,46,Offer B,Yes,41.1,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.8,3249.4,0.0,0,1890.6,5140.0,Stayed,,
4869-EPIUS,Male,37,Yes,0,San Rafael,94901,37.972662,-122.491452,3,56,,Yes,46.18,No,Yes,Fiber Optic,24.0,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.9,4557.5,0.0,0,2586.08,7143.58,Stayed,,
3799-ISUZQ,Male,49,Yes,0,California Hot Springs,93207,35.865795,-118.69759,9,7,,Yes,35.42,No,Yes,Fiber Optic,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.95,529.5,0.0,0,247.94,777.44,Churned,Dissatisfaction,Poor expertise of online support
3720-DBRWL,Male,20,Yes,0,Tehama,96090,40.021787,-122.127576,5,51,Offer B,Yes,6.89,No,Yes,Cable,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.85,4307.1,0.0,0,351.39,4658.49,Stayed,,
1597-FZREH,Female,39,No,0,Shoshone,92384,35.924252,-116.188668,0,2,Offer E,Yes,41.64,No,Yes,DSL,25.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.4,160.8,0.0,0,83.28,244.08,Churned,Price,Lack of affordable download/upload speed
6856-RAURS,Female,50,No,0,Rio Oso,95674,38.954144,-121.482536,0,2,,Yes,41.08,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.9,136.05,0.0,0,82.16,218.21,Joined,,
8008-ESFLK,Female,43,Yes,0,Capitola,95010,36.977025,-121.952864,1,53,,Yes,6.68,No,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,0.0,0,354.04,6189.54,Stayed,,
1803-BGNBD,Female,59,No,0,Santa Monica,90402,34.035849,-118.503508,0,12,Offer D,Yes,37.63,No,Yes,DSL,26.0,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.3,654.5,0.0,130,451.56,1236.06,Stayed,,
9185-TQCVP,Male,27,Yes,0,Albany,94706,37.890274,-122.295192,1,14,,Yes,21.3,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,1139.2,38.48,0,298.2,1398.92,Churned,Dissatisfaction,Poor expertise of phone support
4070-OKWVH,Female,60,Yes,0,Mira Loma,91752,33.999992,-117.535395,0,52,Offer B,Yes,29.23,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.6,5025.8,0.0,0,1519.96,6545.76,Stayed,,
6969-MVBAI,Female,66,No,0,Davis Creek,96108,41.750354,-120.403885,0,9,Offer E,Yes,40.0,Yes,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,816.8,0.0,0,360.0,1176.8,Stayed,,
4726-DLWQN,Male,69,No,0,Live Oak,95953,39.258746,-121.77697,0,50,Offer B,Yes,25.23,Yes,Yes,DSL,23.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,3454.6,0.0,100,1261.5,4816.1,Stayed,,
3927-NLNRY,Male,48,Yes,0,Long Barn,95335,38.109125,-120.078597,1,53,Offer B,Yes,15.77,No,Yes,Fiber Optic,9.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.25,4867.95,0.0,0,835.81,5703.76,Churned,Other,Moved
0565-IYCGT,Male,51,No,0,San Diego,92117,32.825086,-117.199424,0,69,Offer A,Yes,29.38,Yes,Yes,DSL,9.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,78.6,5356.45,0.0,0,2027.22,7383.67,Churned,Competitor,Competitor made better offer
9362-MWODR,Female,63,No,1,San Mateo,94404,37.556094,-122.272437,0,40,,Yes,20.13,No,Yes,DSL,10.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.1,2460.35,0.0,0,805.2,3265.55,Stayed,,
6169-PPETC,Male,42,Yes,1,Brentwood,94513,37.908242,-121.682472,8,35,,Yes,47.33,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.5,759.35,0.0,0,1656.55,2415.9,Stayed,,
4636-OLWOE,Male,20,No,2,Fortuna,95540,40.584991,-124.121504,0,54,Offer B,Yes,4.16,No,Yes,Cable,59.0,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,61.0,3283.05,0.0,0,224.64,3507.69,Stayed,,
2325-WINES,Female,44,No,0,Littlerock,93543,34.505273,-117.955054,0,32,,Yes,14.21,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.05,3416.85,0.0,0,454.72,3871.57,Stayed,,
9618-LFJRU,Female,31,No,0,Inglewood,90303,33.936291,-118.332639,0,4,,Yes,3.05,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.45,82.85,0.0,0,12.2,95.05,Stayed,,
6265-FRMTQ,Male,56,No,0,Scotia,95565,40.440636,-124.098739,0,31,,Yes,25.58,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.4,609.1,0.0,0,792.98,1402.08,Stayed,,
5136-RGMZO,Male,39,No,0,Gardena,90247,33.890853,-118.297967,0,31,,Yes,6.4,Yes,Yes,Cable,24.0,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,2168.15,0.0,0,198.4,2366.55,Stayed,,
5149-QYTTU,Female,35,Yes,1,Long Beach,90814,33.771612,-118.143866,3,71,Offer A,Yes,34.53,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,95.15,6770.85,0.0,0,2451.63,9222.48,Stayed,,
8873-GLDMH,Female,45,No,0,Courtland,95615,38.311609,-121.554034,0,6,,Yes,27.69,Yes,Yes,Fiber Optic,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.85,401.3,0.0,0,166.14,567.44,Stayed,,
3506-LCJDC,Male,52,Yes,3,Modesto,95358,37.612612,-121.108568,1,1,,Yes,8.03,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.95,19.95,0.0,0,8.03,27.98,Churned,Price,Long distance charges
5993-JSUWV,Female,25,No,0,Columbia,95310,38.085839,-120.37855,0,66,,Yes,21.37,No,Yes,DSL,30.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,61.15,4017.45,0.0,0,1410.42,5427.87,Stayed,,
2080-GKCWQ,Male,54,No,0,San Pablo,94806,37.980269,-122.342635,0,2,,Yes,3.76,No,Yes,Fiber Optic,16.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,151.75,0.0,0,7.52,159.27,Joined,,
2926-JEJJC,Female,26,No,0,Angelus Oaks,92305,34.1678,-116.86433,0,8,,Yes,5.27,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.2,140.95,0.0,0,42.16,183.11,Stayed,,
3296-SILRA,Female,76,Yes,0,Lakeport,95453,39.080469,-122.955176,6,1,,Yes,41.16,No,Yes,Fiber Optic,6.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.4,76.4,0.0,0,41.16,117.56,Churned,Attitude,Attitude of support person
9053-EJUNL,Male,35,No,0,Mecca,92254,33.543835,-115.993906,0,41,Offer B,Yes,41.85,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,3645.75,2.21,0,1715.85,5359.39,Stayed,,
0129-QMPDR,Male,64,Yes,0,La Puente,91746,34.038983,-117.991372,1,44,,Yes,27.4,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0,1205.6,2070.65,Stayed,,
1728-CXQBE,Male,79,Yes,0,Glenn,95943,39.597975,-122.032248,9,64,Offer B,Yes,23.33,Yes,Yes,Fiber Optic,29.0,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,94.25,6081.4,0.0,0,1493.12,7574.52,Stayed,,
4710-NKCAW,Male,42,Yes,2,El Cajon,92019,32.785165,-116.862648,7,5,,Yes,17.37,Yes,Yes,DSL,15.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,64.4,316.9,0.0,0,86.85,403.75,Stayed,,
8869-TORSS,Female,51,No,0,Santa Rosa,95405,38.439696,-122.668817,0,48,,Yes,33.91,No,Yes,DSL,13.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,60.35,2896.4,0.0,0,1627.68,4524.08,Churned,Dissatisfaction,Poor expertise of phone support
8219-VYBVI,Male,52,No,3,Rancho Santa Fe,92067,33.012751,-117.200617,0,39,,Yes,49.95,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,25.0,1004.35,0.0,0,1948.05,2952.4,Stayed,,
0164-APGRB,Female,56,No,0,Calistoga,94515,38.629618,-122.593216,0,72,Offer A,Yes,48.37,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,8496.7,0.0,0,3482.64,11979.34,Stayed,,
0847-HGRML,Male,44,No,2,North Palm Springs,92258,33.906496,-116.569499,0,62,,Yes,24.48,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.0,1250.1,0.0,0,1517.76,2767.86,Stayed,,
3639-XJHKQ,Female,52,No,3,San Jose,95135,37.28682,-121.723877,0,19,Offer D,Yes,36.48,No,Yes,DSL,20.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.6,1297.8,0.0,0,693.12,1990.92,Stayed,,
9170-GYZJC,Female,42,Yes,3,Vallecito,95251,38.055562,-120.456298,1,41,,Yes,45.26,Yes,Yes,Cable,56.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,79.9,3326.2,0.0,0,1855.66,5181.86,Churned,Price,Price too high
3442-ZHHCC,Male,60,No,0,Coarsegold,93614,37.212191,-119.749323,0,68,Offer A,Yes,1.27,Yes,Yes,Cable,13.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,76.9,5023.0,0.0,0,86.36,5109.36,Stayed,,
6281-FKEWS,Female,58,No,0,Berry Creek,95916,39.657228,-121.37778,0,44,,No,,,Yes,Cable,3.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,49.05,2265.0,0.0,0,0.0,2265.0,Stayed,,
7399-QHBJS,Female,56,Yes,3,Escondido,92027,33.141265,-116.967221,8,72,,Yes,22.62,Yes,Yes,Cable,27.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,66.75,4760.3,0.0,0,1628.64,6388.94,Stayed,,
0870-VEMYL,Female,34,No,0,Columbia,95310,38.085839,-120.37855,0,5,Offer E,Yes,24.32,No,Yes,Cable,22.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,Competitor offered higher download speeds
8929-KSWIH,Male,21,No,0,San Jose,95111,37.284265,-121.827673,0,25,Offer C,Yes,4.94,No,Yes,Fiber Optic,51.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.3,2513.5,0.0,0,123.5,2637.0,Stayed,,
6000-UKLWI,Male,46,No,0,Sacramento,95842,38.687367,-121.34848,0,41,,Yes,36.76,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.15,802.35,29.95,0,1507.16,2279.56,Stayed,,
5928-QLDHB,Male,48,No,0,San Fernando,91340,34.286131,-118.435969,0,9,,Yes,34.75,Yes,Yes,Fiber Optic,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,684.85,0.0,0,312.75,997.6,Stayed,,
4747-LCAQL,Male,28,No,0,Los Angeles,90037,34.002642,-118.287596,0,25,Offer C,Yes,7.55,No,Yes,DSL,71.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.0,1902.0,0.0,0,188.75,2090.75,Stayed,,
7951-VRDVK,Female,26,No,0,Laguna Hills,92653,33.606899,-117.717854,0,36,,Yes,13.9,No,Yes,Cable,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.85,3003.55,0.0,0,500.4,3503.95,Stayed,,
8329-GWVPJ,Female,39,Yes,3,Berkeley,94708,37.897743,-122.263124,8,50,Offer B,Yes,10.21,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,3557.7,0.0,0,510.5,4068.2,Stayed,,
2710-WYVXG,Female,36,No,0,Sun Valley,91352,34.231053,-118.338307,0,3,,Yes,37.0,No,Yes,DSL,22.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,71.1,213.35,2.62,0,111.0,321.73,Joined,,
0727-BMPLR,Female,66,No,0,Fresno,93706,36.654614,-119.903674,0,55,,Yes,37.38,Yes,Yes,Fiber Optic,7.0,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,5509.3,0.0,100,2055.9,7665.2,Churned,Competitor,Competitor offered higher download speeds
1472-TNCWL,Male,55,No,1,El Sobrante,94803,37.963995,-122.288296,0,36,,Yes,21.3,No,Yes,Fiber Optic,18.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,3512.5,0.0,0,766.8,4279.3,Stayed,,
3737-GCSPV,Female,60,Yes,0,Millbrae,94030,37.601248,-122.403099,5,11,,Yes,26.88,Yes,Yes,Fiber Optic,19.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.2,1222.05,0.0,0,295.68,1517.73,Churned,Competitor,Competitor had better devices
9985-MWVIX,Female,53,No,0,Hume,93628,36.807595,-118.901544,0,1,Offer E,Yes,42.09,No,Yes,Fiber Optic,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.15,70.15,0.0,0,42.09,112.24,Churned,Competitor,Competitor had better devices
3253-HKOKL,Female,31,Yes,2,Elk Grove,95758,38.35363,-121.44195,7,52,,Yes,7.99,No,Yes,Fiber Optic,19.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.3,5244.45,0.0,0,415.48,5659.93,Stayed,,
8345-MVDYC,Female,57,No,0,Gardena,90248,33.876482,-118.284077,0,45,Offer B,Yes,37.39,No,Yes,DSL,30.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.65,3618.7,0.0,0,1682.55,5301.25,Stayed,,
3545-CNWRG,Female,52,Yes,3,Santa Monica,90402,34.035849,-118.503508,7,49,Offer B,Yes,27.38,Yes,Yes,Fiber Optic,57.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.35,4889.2,0.0,0,1341.62,6230.82,Stayed,,
7873-CVMAW,Male,61,No,0,Van Nuys,91405,34.202494,-118.448048,0,72,,Yes,46.1,Yes,Yes,DSL,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.55,6362.35,0.0,0,3319.2,9681.55,Stayed,,
4567-AKPIA,Female,28,Yes,2,Canyon Dam,95923,40.171312,-121.120605,3,41,,Yes,20.41,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.1,4454.25,0.0,0,836.81,5291.06,Stayed,,
8646-JCOMS,Female,43,Yes,0,Maywood,90270,33.988572,-118.186565,6,66,Offer A,Yes,11.72,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0.0,0,773.52,6904.47,Stayed,,
8152-VETUR,Female,26,Yes,0,Bishop,93514,37.04584,-118.397236,7,72,Offer A,Yes,28.59,Yes,Yes,Fiber Optic,58.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,97.7,6869.7,0.0,0,2058.48,8928.18,Stayed,,
6235-VDHOM,Female,77,No,0,Riverside,92509,34.004379,-117.447864,0,5,Offer E,No,,,Yes,DSL,26.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28.45,131.05,0.0,0,0.0,131.05,Churned,Dissatisfaction,Limited range of services
8624-GIOUT,Female,40,No,0,Seeley,92273,32.790282,-115.689559,0,49,Offer B,Yes,35.87,Yes,Yes,DSL,30.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.75,2934.3,0.0,0,1757.63,4691.93,Churned,Other,Don't know
9391-TTOYH,Female,33,No,0,Oakland,94611,37.828416,-122.216005,0,23,Offer D,Yes,13.98,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.5,470.2,0.0,0,321.54,791.74,Stayed,,
4581-LNWUM,Female,47,No,0,San Pablo,94806,37.980269,-122.342635,0,13,Offer D,No,,,Yes,DSL,27.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.15,649.4,0.0,0,0.0,649.4,Stayed,,
0670-KDOMA,Female,42,No,0,Chowchilla,93610,37.100948,-120.270136,0,1,Offer E,Yes,28.18,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,28.18,48.43,Joined,,
8695-WDYEA,Male,32,No,0,Chico,95928,39.681488,-121.83721,0,1,,Yes,39.3,No,Yes,DSL,26.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.25,51.25,0.0,0,39.3,90.55,Joined,,
9845-QOMAD,Male,38,Yes,2,Long Beach,90814,33.771612,-118.143866,6,14,Offer D,Yes,26.99,No,No,,,,,,,,,,,One Year,No,Credit Card,19.75,309.35,6.49,0,377.86,680.72,Stayed,,
2058-DCJBE,Male,32,No,0,Los Angeles,90012,34.065875,-118.238728,0,5,Offer E,Yes,31.14,No,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,324.6,0.0,0,155.7,480.3,Churned,Competitor,Competitor had better devices
1544-JJMYL,Male,19,No,0,San Jose,95119,37.233226,-121.78809,0,27,,Yes,36.39,No,Yes,DSL,26.0,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,69.35,1927.3,0.0,0,982.53,2909.83,Stayed,,
6733-LRIZX,Male,42,No,0,Bodega Bay,94923,38.377165,-123.037957,0,35,,Yes,20.07,Yes,Yes,Fiber Optic,23.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.95,4025.5,0.0,0,702.45,4727.95,Stayed,,
4683-WYDOU,Male,54,Yes,0,Rancho Palos Verdes,90275,33.753146,-118.367459,8,62,,Yes,34.62,Yes,Yes,Fiber Optic,28.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.6,6912.7,0.0,0,2146.44,9059.14,Stayed,,
7096-UCLNH,Male,30,No,0,Fontana,92335,34.087558,-117.464096,0,1,,Yes,11.1,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,11.1,31.15,Joined,,
1452-KIOVK,Male,42,No,3,Los Angeles,90007,34.027337,-118.28515,0,22,Offer D,Yes,29.54,Yes,Yes,Fiber Optic,53.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.1,1949.4,0.0,0,649.88,2599.28,Stayed,,
4962-CHQPW,Male,54,No,3,Greenville,95947,40.160386,-120.835428,0,29,Offer C,Yes,2.0,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.85,535.05,0.0,0,58.0,593.05,Stayed,,
9670-BPNXF,Female,48,No,0,Glennville,93226,35.735694,-118.738483,0,45,Offer B,Yes,8.4,No,Yes,DSL,8.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.55,2796.45,0.0,0,378.0,3174.45,Stayed,,
1840-BIUOG,Male,23,No,0,Hayward,94545,37.62984,-122.120843,0,20,,Yes,32.5,Yes,Yes,DSL,52.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,68.7,1416.2,0.0,0,650.0,2066.2,Stayed,,
